zip,smoking_RR,diabetes_RR
76049,1.222826087,0.941860465
76050,1.326086957,1.034883721
76051,0.858695652,0.941860465
76052,0.858695652,0.941860465
76053,0.858695652,0.941860465
76054,0.858695652,0.941860465
76055,1.641304348,0.825581395
76058,1.326086957,1.034883721
76059,1.326086957,1.034883721
76060,0.858695652,0.941860465
76061,1.326086957,1.034883721
76063,0.858695652,0.941860465
76064,0.820652174,0.686046512
76065,0.820652174,0.686046512
76066,1.086956522,1.023255814
76067,2.244565217,0.988372093
76068,1.086956522,1.023255814
76070,#N/A,0.848837209
76071,0.875,0.73255814
76073,0.875,0.73255814
76077,#N/A,0.848837209
76078,0.875,0.73255814
76082,1.086956522,1.023255814
76084,1.326086957,1.034883721
76085,1.086956522,1.023255814
76086,1.086956522,1.023255814
76087,1.086956522,1.023255814
76088,1.086956522,1.023255814
76092,0.858695652,0.941860465
76093,1.326086957,1.034883721
76094,0.858695652,0.941860465
76095,0.858695652,0.941860465
76096,0.858695652,0.941860465
76097,1.326086957,1.034883721
76098,0.858695652,0.941860465
76099,0.858695652,0.941860465
76101,0.858695652,0.941860465
76102,0.858695652,0.941860465
76103,0.858695652,0.941860465
76104,0.858695652,0.941860465
76105,0.858695652,0.941860465
76106,0.858695652,0.941860465
76107,0.858695652,0.941860465
76108,0.858695652,0.941860465
76109,0.858695652,0.941860465
76110,0.858695652,0.941860465
76111,0.858695652,0.941860465
76112,0.858695652,0.941860465
76113,0.858695652,0.941860465
76114,0.858695652,0.941860465
76115,0.858695652,0.941860465
76116,0.858695652,0.941860465
76117,0.858695652,0.941860465
76118,0.858695652,0.941860465
76119,0.858695652,0.941860465
76120,0.858695652,0.941860465
76121,0.858695652,0.941860465
76122,0.858695652,0.941860465
76123,0.858695652,0.941860465
76124,0.858695652,0.941860465
76126,0.858695652,0.941860465
76127,0.858695652,0.941860465
76129,0.858695652,0.941860465
76130,0.858695652,0.941860465
76131,0.858695652,0.941860465
76132,0.858695652,0.941860465
76133,0.858695652,0.941860465
76134,0.858695652,0.941860465
76135,0.858695652,0.941860465
76136,0.858695652,0.941860465
76137,0.858695652,0.941860465
76140,0.858695652,0.941860465
76147,0.858695652,0.941860465
76148,0.858695652,0.941860465
76150,0.858695652,0.941860465
76155,0.858695652,0.941860465
76161,0.858695652,0.941860465
76162,0.858695652,0.941860465
76163,0.858695652,0.941860465
76164,0.858695652,0.941860465
76166,0.858695652,0.941860465
76177,0.548913043,0.755813953
76179,0.858695652,0.941860465
76180,0.858695652,0.941860465
76181,0.858695652,0.941860465
76182,0.858695652,0.941860465
76185,0.858695652,0.941860465
76191,0.858695652,0.941860465
76192,0.858695652,0.941860465
76193,0.858695652,0.941860465
76195,0.858695652,0.941860465
76196,0.858695652,0.941860465
76197,0.858695652,0.941860465
76198,0.858695652,0.941860465
76199,0.858695652,0.941860465
76201,0.548913043,0.755813953
76202,0.548913043,0.755813953
76203,0.548913043,0.755813953
76204,0.548913043,0.755813953
76205,0.548913043,0.755813953
76206,0.548913043,0.755813953
76207,0.548913043,0.755813953
76208,0.548913043,0.755813953
76209,0.548913043,0.755813953
76210,0.548913043,0.755813953
76225,0.875,0.73255814
76226,0.548913043,0.755813953
76227,0.548913043,0.755813953
76228,1.423913043,1.313953488
76230,#N/A,0.906976744
76233,1.586956522,1.127906977
76234,0.875,0.73255814
76238,#N/A,0.872093023
76239,#N/A,0.906976744
76240,#N/A,0.872093023
76241,#N/A,0.872093023
76244,0.858695652,0.941860465
76245,1.586956522,1.127906977
76246,0.875,0.73255814
76247,0.548913043,0.755813953
76248,0.858695652,0.941860465
76249,0.548913043,0.755813953
76250,#N/A,0.872093023
76251,#N/A,0.906976744
76252,#N/A,0.872093023
76253,0.548913043,0.755813953
76255,#N/A,0.906976744
76258,0.548913043,0.755813953
76259,0.548913043,0.755813953
76261,#N/A,0.906976744
76262,0.548913043,0.755813953
76263,#N/A,0.872093023
76264,1.586956522,1.127906977
76265,#N/A,0.906976744
76266,0.548913043,0.755813953
76267,0.875,0.73255814
76268,1.586956522,1.127906977
76270,#N/A,0.906976744
76271,1.586956522,1.127906977
76272,#N/A,0.872093023
76273,1.586956522,1.127906977
76299,0.548913043,0.755813953
76301,0.782608696,0.953488372
76302,0.782608696,0.953488372
76305,0.782608696,0.953488372
76306,0.782608696,0.953488372
76307,0.782608696,0.953488372
76308,0.782608696,0.953488372
76309,0.782608696,0.953488372
76310,0.782608696,0.953488372
76311,0.782608696,0.953488372
76351,#N/A,1.081395349
76352,1.423913043,1.313953488
76354,0.782608696,0.953488372
76357,1.423913043,1.313953488
76360,0.782608696,0.953488372
76363,1.02173913,0.837209302
76364,#N/A,0.941860465
76365,1.423913043,1.313953488
76366,#N/A,1.081395349
76367,0.782608696,0.953488372
76369,0.782608696,0.953488372
76370,#N/A,1.081395349
76371,1.02173913,0.837209302
76372,1.815217391,0.941860465
76373,#N/A,0.941860465
76374,1.815217391,0.941860465
76377,1.423913043,1.313953488
76379,#N/A,1.081395349
76380,#N/A,1.011627907
76384,#N/A,0.941860465
76385,#N/A,0.941860465
76388,1.298913043,0.825581395
76389,#N/A,1.081395349
76401,#N/A,0.76744186
76402,#N/A,0.76744186
76424,0.97826087,1.337209302
76426,0.875,0.73255814
76427,#N/A,0.813953488
76429,0.97826087,1.337209302
76430,#N/A,0.88372093
76431,0.875,0.73255814
76432,#N/A,0.744186047
76433,#N/A,0.76744186
76435,0.782608696,1.244186047
76436,1.14673913,1.395348837
76437,0.782608696,1.244186047
76439,1.086956522,1.023255814
76442,#N/A,0.965116279
76443,#N/A,0.825581395
76444,#N/A,0.965116279
76445,0.782608696,1.244186047
76446,#N/A,0.76744186
76448,0.782608696,1.244186047
76449,2.244565217,0.988372093
76450,1.815217391,0.941860465
76452,#N/A,0.965116279
76453,2.244565217,0.988372093
76454,0.782608696,1.244186047
76455,#N/A,0.965116279
76457,1.14673913,1.395348837
76458,#N/A,0.813953488
76459,#N/A,0.813953488
76460,1.815217391,0.941860465
76461,#N/A,0.76744186
76462,1.222826087,0.941860465
76463,2.244565217,0.988372093
76464,#N/A,0.88372093
76465,#N/A,0.76744186
76466,0.782608696,1.244186047
76467,1.222826087,0.941860465
76468,#N/A,0.965116279
76469,#N/A,0.825581395
76470,0.782608696,1.244186047
76471,0.782608696,1.244186047
76472,2.244565217,0.988372093
76474,#N/A,0.965116279
76475,2.244565217,0.988372093
76476,1.222826087,0.941860465
76481,1.815217391,0.941860465
76483,#N/A,0.988372093
76484,2.244565217,0.988372093
76485,1.086956522,1.023255814
76486,#N/A,0.813953488
76487,1.086956522,1.023255814
76490,1.086956522,1.023255814
76491,#N/A,0.988372093
76501,1.434782609,1.360465116
76502,1.434782609,1.360465116
76503,1.434782609,1.360465116
76504,1.434782609,1.360465116
76505,1.434782609,1.360465116
76508,1.434782609,1.360465116
76511,1.434782609,1.360465116
76513,1.434782609,1.360465116
76518,1.195652174,1.023255814
76519,1.195652174,1.023255814
76520,1.195652174,1.023255814
76522,0.85326087,0.755813953
76523,1.195652174,1.023255814
76524,#N/A,1.093023256
76525,0.85326087,0.755813953
76526,0.85326087,0.755813953
76527,1.14673913,0.744186047
76528,0.85326087,0.755813953
76530,1.14673913,0.744186047
76531,1.14673913,1.395348837
76533,1.434782609,1.360465116
76534,1.434782609,1.360465116
76537,1.14673913,0.744186047
76538,0.85326087,0.755813953
76539,#N/A,0.872093023
76540,1.434782609,1.360465116
76541,1.434782609,1.360465116
76542,1.434782609,1.360465116
76543,1.434782609,1.360465116
76544,0.85326087,0.755813953
76545,1.434782609,1.360465116
76546,1.434782609,1.360465116
76547,1.434782609,1.360465116
76548,1.434782609,1.360465116
76549,1.434782609,1.360465116
76550,#N/A,0.872093023
76554,1.434782609,1.360465116
76556,1.195652174,1.023255814
76557,1.141304348,0.88372093
76558,0.85326087,0.755813953
76559,1.434782609,1.360465116
76561,0.85326087,0.755813953
76564,1.434782609,1.360465116
76565,1.14673913,1.395348837
76566,0.85326087,0.755813953
76567,1.195652174,1.023255814
76569,1.434782609,1.360465116
76570,#N/A,1.093023256
76571,1.434782609,1.360465116
76573,1.14673913,0.744186047
76574,1.14673913,0.744186047
76577,1.195652174,1.023255814
76578,1.14673913,0.744186047
76579,1.434782609,1.360465116
76596,0.85326087,0.755813953
76597,0.85326087,0.755813953
76598,0.85326087,0.755813953
76599,0.85326087,0.755813953
76621,1.641304348,0.825581395
76622,1.641304348,0.825581395
76623,0.820652174,0.686046512
76624,1.141304348,0.88372093
76626,1.293478261,1
76627,1.641304348,0.825581395
76628,1.641304348,0.825581395
76629,1.77173913,1.244186047
76630,1.141304348,0.88372093
76631,1.641304348,0.825581395
76632,#N/A,1.093023256
76633,1.141304348,0.88372093
76634,2.119565217,0.918604651
76635,1.190217391,0.953488372
76636,1.641304348,0.825581395
76637,2.119565217,0.918604651
76638,1.141304348,0.88372093
76639,1.293478261,1
76640,1.141304348,0.88372093
76641,1.293478261,1
76642,1.190217391,0.953488372
76643,1.141304348,0.88372093
76644,2.119565217,0.918604651
76645,1.641304348,0.825581395
76648,1.641304348,0.825581395
76649,2.119565217,0.918604651
76650,1.641304348,0.825581395
76651,0.820652174,0.686046512
76652,2.119565217,0.918604651
76653,1.190217391,0.953488372
76654,1.141304348,0.88372093
76655,1.141304348,0.88372093
76656,#N/A,1.093023256
76657,1.141304348,0.88372093
76660,1.641304348,0.825581395
76661,#N/A,1.093023256
76664,1.141304348,0.88372093
76665,2.119565217,0.918604651
76666,1.641304348,0.825581395
76667,1.190217391,0.953488372
76670,0.820652174,0.686046512
76671,2.119565217,0.918604651
76673,1.641304348,0.825581395
76676,1.641304348,0.825581395
76678,1.190217391,0.953488372
76679,1.293478261,1
76680,#N/A,1.093023256
76681,1.293478261,1
76682,1.141304348,0.88372093
76684,1.141304348,0.88372093
76685,#N/A,1.093023256
76686,1.190217391,0.953488372
76687,1.190217391,0.953488372
76689,2.119565217,0.918604651
76690,2.119565217,0.918604651
76691,1.141304348,0.88372093
76692,1.641304348,0.825581395
76693,1.14673913,0.988372093
76701,1.141304348,0.88372093
76702,1.141304348,0.88372093
76703,1.141304348,0.88372093
76704,1.141304348,0.88372093
76705,1.141304348,0.88372093
76706,1.141304348,0.88372093
76707,1.141304348,0.88372093
76708,1.141304348,0.88372093
76710,1.141304348,0.88372093
76711,1.141304348,0.88372093
76712,1.141304348,0.88372093
76714,1.141304348,0.88372093
76715,1.141304348,0.88372093
76716,1.141304348,0.88372093
76795,1.141304348,0.88372093
76797,1.141304348,0.88372093
76798,1.141304348,0.88372093
76799,1.141304348,0.88372093
76801,#N/A,0.744186047
76802,#N/A,0.744186047
76803,#N/A,0.744186047
76804,#N/A,0.744186047
76820,0.913043478,0.848837209
76821,#N/A,0.941860465
76823,#N/A,0.744186047
76824,#N/A,0.895348837
76825,#N/A,0.953488372
76827,#N/A,0.744186047
76828,#N/A,0.976744186
76831,0.972826087,1.069767442
76832,#N/A,0.895348837
76834,#N/A,0.976744186
76836,#N/A,0.953488372
76837,#N/A,0.76744186
76841,#N/A,0.779069767
76842,0.913043478,0.848837209
76844,1.527173913,0.674418605
76845,#N/A,0.976744186
76848,#N/A,0.779069767
76849,#N/A,0.976744186
76852,#N/A,0.953488372
76853,#N/A,0.872093023
76854,#N/A,0.976744186
76855,#N/A,0.76744186
76856,0.913043478,0.848837209
76857,#N/A,0.744186047
76858,#N/A,0.953488372
76859,#N/A,0.779069767
76861,#N/A,0.941860465
76862,#N/A,0.76744186
76864,1.527173913,0.674418605
76865,#N/A,0.941860465
76866,#N/A,0.76744186
76869,0.913043478,0.848837209
76870,1.527173913,0.674418605
76871,#N/A,0.895348837
76872,#N/A,0.953488372
76873,#N/A,0.976744186
76874,#N/A,0.976744186
76875,#N/A,0.941860465
76877,#N/A,0.895348837
76878,#N/A,0.976744186
76880,1.527173913,0.674418605
76882,#N/A,0.976744186
76883,#N/A,0.976744186
76884,#N/A,0.976744186
76885,0.972826087,1.069767442
76886,1.304347826,0.860465116
76887,#N/A,0.953488372
76888,#N/A,0.976744186
76890,#N/A,0.744186047
76901,1.304347826,0.860465116
76902,1.304347826,0.860465116
76903,1.304347826,0.860465116
76904,1.304347826,0.860465116
76905,1.304347826,0.860465116
76906,1.304347826,0.860465116
76908,1.304347826,0.860465116
76909,1.304347826,0.860465116
76930,#N/A,0.941860465
76932,#N/A,0.779069767
76933,#N/A,1
76934,1.304347826,0.860465116
76935,1.304347826,0.860465116
76936,#N/A,0.802325581
76937,#N/A,0.76744186
76939,1.304347826,0.860465116
76940,1.304347826,0.860465116
76941,#N/A,0.941860465
76943,1.472826087,1.151162791
76945,#N/A,1
76949,#N/A,1
76950,#N/A,0.837209302
76951,#N/A,0.895348837
76953,#N/A,1
76955,1.304347826,0.860465116
76957,1.304347826,0.860465116
76958,1.304347826,0.860465116
77001,1.005434783,1.174418605
77002,1.005434783,1.174418605
77003,1.005434783,1.174418605
77004,1.005434783,1.174418605
77005,1.005434783,1.174418605
77006,1.005434783,1.174418605
77007,1.005434783,1.174418605
77008,1.005434783,1.174418605
77009,1.005434783,1.174418605
77010,1.005434783,1.174418605
77011,1.005434783,1.174418605
77012,1.005434783,1.174418605
77013,1.005434783,1.174418605
77014,1.005434783,1.174418605
77015,1.005434783,1.174418605
77016,1.005434783,1.174418605
77017,1.005434783,1.174418605
77018,1.005434783,1.174418605
77019,1.005434783,1.174418605
77020,1.005434783,1.174418605
77021,1.005434783,1.174418605
77022,1.005434783,1.174418605
77023,1.005434783,1.174418605
77024,1.005434783,1.174418605
77025,1.005434783,1.174418605
77026,1.005434783,1.174418605
77027,1.005434783,1.174418605
77028,1.005434783,1.174418605
77029,1.005434783,1.174418605
77030,1.005434783,1.174418605
77031,1.005434783,1.174418605
77032,1.005434783,1.174418605
77033,1.005434783,1.174418605
77034,1.005434783,1.174418605
77035,1.005434783,1.174418605
77036,1.005434783,1.174418605
77037,1.005434783,1.174418605
77038,1.005434783,1.174418605
77039,1.005434783,1.174418605
77040,1.005434783,1.174418605
77041,1.005434783,1.174418605
77042,1.005434783,1.174418605
77043,1.005434783,1.174418605
77044,1.005434783,1.174418605
77045,1.005434783,1.174418605
77046,1.005434783,1.174418605
77047,1.005434783,1.174418605
77048,1.005434783,1.174418605
77049,1.005434783,1.174418605
77050,1.005434783,1.174418605
77051,1.005434783,1.174418605
77052,1.005434783,1.174418605
77053,1.005434783,1.174418605
77054,1.005434783,1.174418605
77055,1.005434783,1.174418605
77056,1.005434783,1.174418605
77057,1.005434783,1.174418605
77058,1.005434783,1.174418605
77059,1.005434783,1.174418605
77060,1.005434783,1.174418605
77061,1.005434783,1.174418605
77062,1.005434783,1.174418605
77063,1.005434783,1.174418605
77064,1.005434783,1.174418605
77065,1.005434783,1.174418605
77066,1.005434783,1.174418605
77067,1.005434783,1.174418605
77068,1.005434783,1.174418605
77069,1.005434783,1.174418605
77070,1.005434783,1.174418605
77071,1.005434783,1.174418605
77072,1.005434783,1.174418605
77073,1.005434783,1.174418605
77074,1.005434783,1.174418605
77075,1.005434783,1.174418605
77076,1.005434783,1.174418605
77077,1.005434783,1.174418605
77078,1.005434783,1.174418605
77079,1.005434783,1.174418605
77080,1.005434783,1.174418605
77081,1.005434783,1.174418605
77082,1.005434783,1.174418605
77083,1.005434783,1.174418605
77084,1.005434783,1.174418605
77085,1.005434783,1.174418605
77086,1.005434783,1.174418605
77087,1.005434783,1.174418605
77088,1.005434783,1.174418605
77089,1.005434783,1.174418605
77090,1.005434783,1.174418605
77091,1.005434783,1.174418605
77092,1.005434783,1.174418605
77093,1.005434783,1.174418605
77094,1.005434783,1.174418605
77095,1.005434783,1.174418605
77096,1.005434783,1.174418605
77097,1.005434783,1.174418605
77098,1.005434783,1.174418605
77099,1.005434783,1.174418605
77201,1.005434783,1.174418605
77202,1.005434783,1.174418605
77203,1.005434783,1.174418605
77204,1.005434783,1.174418605
77205,1.005434783,1.174418605
77206,1.005434783,1.174418605
77207,1.005434783,1.174418605
77208,1.005434783,1.174418605
77209,1.005434783,1.174418605
77210,1.005434783,1.174418605
77212,1.005434783,1.174418605
77213,1.005434783,1.174418605
77215,1.005434783,1.174418605
77216,1.005434783,1.174418605
77217,1.005434783,1.174418605
77218,1.005434783,1.174418605
77219,1.005434783,1.174418605
77220,1.005434783,1.174418605
77221,1.005434783,1.174418605
77222,1.005434783,1.174418605
77223,1.005434783,1.174418605
77224,1.005434783,1.174418605
77225,1.005434783,1.174418605
77226,1.005434783,1.174418605
77227,1.005434783,1.174418605
77228,1.005434783,1.174418605
77229,1.005434783,1.174418605
77230,1.005434783,1.174418605
77231,1.005434783,1.174418605
77233,1.005434783,1.174418605
77234,1.005434783,1.174418605
77235,1.005434783,1.174418605
77236,1.005434783,1.174418605
77237,1.005434783,1.174418605
77238,1.005434783,1.174418605
77240,1.005434783,1.174418605
77241,1.005434783,1.174418605
77242,1.005434783,1.174418605
77243,1.005434783,1.174418605
77244,1.005434783,1.174418605
77245,1.005434783,1.174418605
77246,1.005434783,1.174418605
77247,1.005434783,1.174418605
77248,1.005434783,1.174418605
77249,1.005434783,1.174418605
77250,1.005434783,1.174418605
77251,1.005434783,1.174418605
77252,1.005434783,1.174418605
77253,1.005434783,1.174418605
77254,1.005434783,1.174418605
77255,1.005434783,1.174418605
77256,1.005434783,1.174418605
77257,1.005434783,1.174418605
77258,1.005434783,1.174418605
77259,1.005434783,1.174418605
77260,1.005434783,1.174418605
77261,1.005434783,1.174418605
77262,1.005434783,1.174418605
77263,1.005434783,1.174418605
77265,1.005434783,1.174418605
77266,1.005434783,1.174418605
77267,1.005434783,1.174418605
77268,1.005434783,1.174418605
77269,1.005434783,1.174418605
77270,1.005434783,1.174418605
77271,1.005434783,1.174418605
77272,1.005434783,1.174418605
77273,1.005434783,1.174418605
77274,1.005434783,1.174418605
77275,1.005434783,1.174418605
77276,1.005434783,1.174418605
77277,1.005434783,1.174418605
77278,1.005434783,1.174418605
77279,1.005434783,1.174418605
77280,1.005434783,1.174418605
77282,1.005434783,1.174418605
77284,1.005434783,1.174418605
77285,1.005434783,1.174418605
77286,1.005434783,1.174418605
77287,1.005434783,1.174418605
77288,1.005434783,1.174418605
77289,1.005434783,1.174418605
77290,1.005434783,1.174418605
77291,1.005434783,1.174418605
77292,1.005434783,1.174418605
77293,1.005434783,1.174418605
77294,1.005434783,1.174418605
77296,1.005434783,1.174418605
77297,1.005434783,1.174418605
77298,1.005434783,1.174418605
77299,1.005434783,1.174418605
77301,1.043478261,1.441860465
77302,1.043478261,1.441860465
77303,1.043478261,1.441860465
77304,1.043478261,1.441860465
77305,1.043478261,1.441860465
77306,1.043478261,1.441860465
77315,1.005434783,1.174418605
77316,1.043478261,1.441860465
77318,1.043478261,1.441860465
77320,1.505434783,1.465116279
77325,1.005434783,1.174418605
77326,1.543478261,1
77327,1.255434783,1.186046512
77328,#N/A,1.046511628
77331,#N/A,1.046511628
77332,1.543478261,1
77333,1.043478261,1.441860465
77334,1.505434783,1.465116279
77335,1.543478261,1
77336,1.005434783,1.174418605
77337,1.005434783,1.174418605
77338,1.005434783,1.174418605
77339,1.005434783,1.174418605
77340,1.505434783,1.465116279
77341,1.505434783,1.465116279
77342,1.505434783,1.465116279
77343,1.505434783,1.465116279
77344,1.505434783,1.465116279
77345,1.005434783,1.174418605
77346,1.005434783,1.174418605
77347,1.005434783,1.174418605
77348,1.505434783,1.465116279
77349,1.505434783,1.465116279
77350,1.543478261,1
77351,1.543478261,1
77353,1.043478261,1.441860465
77354,1.043478261,1.441860465
77355,1.043478261,1.441860465
77356,1.043478261,1.441860465
77357,1.043478261,1.441860465
77358,1.505434783,1.465116279
77359,#N/A,1.046511628
77360,1.543478261,1
77362,1.043478261,1.441860465
77363,#N/A,0.918604651
77364,#N/A,1.046511628
77365,1.043478261,1.441860465
77367,1.505434783,1.465116279
77368,1.255434783,1.186046512
77369,1.255434783,1.186046512
77371,#N/A,1.046511628
77372,1.043478261,1.441860465
77373,1.005434783,1.174418605
77374,#N/A,0.872093023
77375,1.005434783,1.174418605
77376,#N/A,0.872093023
77377,1.005434783,1.174418605
77378,1.043478261,1.441860465
77379,1.005434783,1.174418605
77380,1.043478261,1.441860465
77381,1.043478261,1.441860465
77382,1.043478261,1.441860465
77383,1.005434783,1.174418605
77384,1.043478261,1.441860465
77385,1.043478261,1.441860465
77386,1.043478261,1.441860465
77387,1.005434783,1.174418605
77388,1.005434783,1.174418605
77389,1.005434783,1.174418605
77391,1.005434783,1.174418605
77393,1.005434783,1.174418605
77396,1.005434783,1.174418605
77399,1.543478261,1
77401,1.005434783,1.174418605
77402,1.005434783,1.174418605
77404,1.320652174,0.988372093
77406,0.548913043,0.825581395
77407,0.548913043,0.825581395
77410,1.005434783,1.174418605
77411,1.005434783,1.174418605
77412,#N/A,1
77413,1.005434783,1.174418605
77414,1.320652174,0.988372093
77415,1.320652174,0.988372093
77417,0.548913043,0.825581395
77418,0.972826087,0.895348837
77419,1.320652174,0.988372093
77420,0.989130435,1
77422,0.815217391,0.872093023
77423,#N/A,0.848837209
77426,1.059782609,1.220930233
77428,1.320652174,0.988372093
77429,1.005434783,1.174418605
77430,0.815217391,0.872093023
77431,0.815217391,0.872093023
77432,0.989130435,1
77433,1.005434783,1.174418605
77434,#N/A,1
77435,0.989130435,1
77436,0.989130435,1
77437,0.989130435,1
77440,1.320652174,0.988372093
77441,0.548913043,0.825581395
77442,#N/A,1
77443,0.989130435,1
77444,0.815217391,0.872093023
77445,#N/A,0.848837209
77446,#N/A,0.848837209
77447,1.005434783,1.174418605
77448,0.989130435,1
77449,1.005434783,1.174418605
77450,1.005434783,1.174418605
77451,0.548913043,0.825581395
77452,0.972826087,0.895348837
77453,0.989130435,1
77454,0.989130435,1
77455,0.989130435,1
77456,1.320652174,0.988372093
77457,1.320652174,0.988372093
77458,1.320652174,0.988372093
77459,0.548913043,0.825581395
77460,#N/A,1
77461,0.548913043,0.825581395
77463,0.815217391,0.872093023
77464,0.548913043,0.825581395
77465,1.320652174,0.988372093
77466,#N/A,0.848837209
77467,0.989130435,1
77468,1.320652174,0.988372093
77469,0.548913043,0.825581395
77470,#N/A,1
77471,0.548913043,0.825581395
77473,#N/A,0.848837209
77474,0.972826087,0.895348837
77475,#N/A,1
77476,0.548913043,0.825581395
77477,0.548913043,0.825581395
77478,0.548913043,0.825581395
77479,0.548913043,0.825581395
77480,0.815217391,0.872093023
77481,0.548913043,0.825581395
77482,1.320652174,0.988372093
77483,1.320652174,0.988372093
77484,1.005434783,1.174418605
77485,0.972826087,0.895348837
77486,0.815217391,0.872093023
77487,0.548913043,0.825581395
77488,0.989130435,1
77489,0.548913043,0.825581395
77491,#N/A,0.848837209
77492,#N/A,0.848837209
77493,1.005434783,1.174418605
77494,0.548913043,0.825581395
77496,0.548913043,0.825581395
77497,0.548913043,0.825581395
77498,0.548913043,0.825581395
77501,1.005434783,1.174418605
77502,1.005434783,1.174418605
77503,1.005434783,1.174418605
77504,1.005434783,1.174418605
77505,1.005434783,1.174418605
77506,1.005434783,1.174418605
77507,1.005434783,1.174418605
77508,1.005434783,1.174418605
77510,0.934782609,0.895348837
77511,0.815217391,0.872093023
77512,0.815217391,0.872093023
77514,1.309782609,1.430232558
77515,0.815217391,0.872093023
77516,0.815217391,0.872093023
77517,0.934782609,0.895348837
77518,0.934782609,0.895348837
77519,#N/A,0.872093023
77520,1.005434783,1.174418605
77521,1.005434783,1.174418605
77522,1.005434783,1.174418605
77523,1.309782609,1.430232558
77530,1.005434783,1.174418605
77531,0.815217391,0.872093023
77532,1.005434783,1.174418605
77533,1.255434783,1.186046512
77534,0.815217391,0.872093023
77535,1.255434783,1.186046512
77536,1.005434783,1.174418605
77538,1.255434783,1.186046512
77539,0.934782609,0.895348837
77541,0.815217391,0.872093023
77542,0.815217391,0.872093023
77545,0.548913043,0.825581395
77546,0.934782609,0.895348837
77547,1.005434783,1.174418605
77549,0.934782609,0.895348837
77550,0.934782609,0.895348837
77551,0.934782609,0.895348837
77552,0.934782609,0.895348837
77553,0.934782609,0.895348837
77554,0.934782609,0.895348837
77555,0.934782609,0.895348837
77560,1.309782609,1.430232558
77561,1.255434783,1.186046512
77562,1.005434783,1.174418605
77563,0.934782609,0.895348837
77564,1.255434783,1.186046512
77565,0.934782609,0.895348837
77566,0.815217391,0.872093023
77568,0.934782609,0.895348837
77571,1.005434783,1.174418605
77572,1.005434783,1.174418605
77573,0.934782609,0.895348837
77574,0.934782609,0.895348837
77575,1.255434783,1.186046512
77577,0.815217391,0.872093023
77578,0.815217391,0.872093023
77580,1.309782609,1.430232558
77581,0.815217391,0.872093023
77582,1.255434783,1.186046512
77583,0.815217391,0.872093023
77584,0.815217391,0.872093023
77585,#N/A,0.872093023
77586,1.005434783,1.174418605
77587,1.005434783,1.174418605
77588,0.815217391,0.872093023
77590,0.934782609,0.895348837
77591,0.934782609,0.895348837
77592,0.934782609,0.895348837
77597,1.309782609,1.430232558
77598,1.005434783,1.174418605
77611,0.592391304,0.790697674
77612,1.141304348,1.034883721
77613,1.152173913,1.220930233
77614,2.130434783,1.081395349
77615,1.141304348,1.034883721
77616,1.097826087,1.011627907
77617,0.934782609,0.895348837
77619,1.152173913,1.220930233
77622,1.152173913,1.220930233
77623,0.934782609,0.895348837
77624,1.097826087,1.011627907
77625,#N/A,0.872093023
77626,0.592391304,0.790697674
77627,1.152173913,1.220930233
77629,1.152173913,1.220930233
77630,0.592391304,0.790697674
77631,0.592391304,0.790697674
77632,0.592391304,0.790697674
77639,0.592391304,0.790697674
77640,1.152173913,1.220930233
77641,1.152173913,1.220930233
77642,1.152173913,1.220930233
77643,1.152173913,1.220930233
77650,0.934782609,0.895348837
77651,1.152173913,1.220930233
77655,1.152173913,1.220930233
77656,#N/A,0.872093023
77657,#N/A,0.872093023
77659,#N/A,0.872093023
77660,1.097826087,1.011627907
77661,1.309782609,1.430232558
77662,0.592391304,0.790697674
77663,#N/A,0.872093023
77664,1.097826087,1.011627907
77665,1.309782609,1.430232558
77670,0.592391304,0.790697674
77701,1.152173913,1.220930233
77702,1.152173913,1.220930233
77703,1.152173913,1.220930233
77704,1.152173913,1.220930233
77705,1.152173913,1.220930233
77706,1.152173913,1.220930233
77707,1.152173913,1.220930233
77708,1.152173913,1.220930233
77709,1.152173913,1.220930233
77710,1.152173913,1.220930233
77713,1.152173913,1.220930233
77720,1.152173913,1.220930233
77725,1.152173913,1.220930233
77726,1.152173913,1.220930233
77801,0.711956522,0.627906977
77802,0.711956522,0.627906977
77803,0.711956522,0.627906977
77805,0.711956522,0.627906977
77806,0.711956522,0.627906977
77807,0.711956522,0.627906977
77808,0.711956522,0.627906977
77830,#N/A,0.918604651
77831,#N/A,0.918604651
77833,1.059782609,1.220930233
77834,1.059782609,1.220930233
77835,1.059782609,1.220930233
77836,#N/A,1.023255814
77837,1.77173913,1.244186047
77838,#N/A,1.023255814
77840,0.711956522,0.627906977
77841,0.711956522,0.627906977
77842,0.711956522,0.627906977
77843,0.711956522,0.627906977
77844,0.711956522,0.627906977
77845,0.711956522,0.627906977
77850,0.820652174,0.88372093
77852,#N/A,1.023255814
77853,0.994565217,0.930232558
77855,0.820652174,0.88372093
77856,1.77173913,1.244186047
77857,1.195652174,1.023255814
77859,1.77173913,1.244186047
77861,#N/A,0.918604651
77862,0.711956522,0.627906977
77863,#N/A,1.023255814
77864,0.994565217,1.174418605
77865,0.820652174,0.88372093
77866,0.711956522,0.627906977
77867,1.77173913,1.244186047
77868,#N/A,0.918604651
77869,#N/A,0.918604651
77870,1.77173913,1.244186047
77871,0.820652174,0.88372093
77872,0.994565217,1.174418605
77873,#N/A,0.918604651
77875,#N/A,0.918604651
77876,#N/A,0.918604651
77878,#N/A,1.023255814
